Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Antall mandater;Antall utjevningsmandater;Column1
16;Sør-Trøndelag;1624;Rissa;;;ALT;Alternativet;2,46154;5127;14;66;80;2,46154;0;0;
16;Sør-Trøndelag;1627;Bjugn;;;A;Arbeiderpartiet;40;3693;179;641;820;0,30903;9;0;
16;Sør-Trøndelag;1627;Bjugn;;;SV;Sosialistisk Venstreparti;3,26829;3693;24;43;67;3,26829;1;0;
16;Sør-Trøndelag;1627;Bjugn;;;SP;Senterpartiet;15,5122;3693;62;256;318;1,31615;4;0;
16;Sør-Trøndelag;1627;Bjugn;;;KRF;Kristelig Folkeparti;2,97561;3693;10;51;61;-5,47441;0;0;
16;Sør-Trøndelag;1627;Bjugn;;;MDG;Miljøpartiet De Grønne;2,82927;3693;10;48;58;2,82927;0;0;
16;Sør-Trøndelag;1627;Bjugn;;;V;Venstre;2,87805;3693;18;41;59;-3,64054;0;0;
16;Sør-Trøndelag;1627;Bjugn;;;H;Høyre;23,21951;3693;111;365;476;11,34119;5;0;
16;Sør-Trøndelag;1627;Bjugn;;;FRP;Fremskrittspartiet;5,02439;3693;29;74;103;-6,80564;1;0;
16;Sør-Trøndelag;1627;Bjugn;;;BB;Bygdalista i Bjugn;4,29268;3693;21;67;88;-3,14334;1;0;
16;Sør-Trøndelag;1630;Åfjord;;;A;Arbeiderpartiet;40,20494;2599;159;508;667;1,14062;8;0;
16;Sør-Trøndelag;1630;Åfjord;;;SP;Senterpartiet;25,85895;2599;65;364;429;3,46129;5;0;
16;Sør-Trøndelag;1630;Åfjord;;;KRF;Kristelig Folkeparti;7,89632;2599;33;98;131;-2,22064;2;0;
16;Sør-Trøndelag;1630;Åfjord;;;V;Venstre;3,55636;2599;17;42;59;1,33414;1;0;
16;Sør-Trøndelag;1630;Åfjord;;;H;Høyre;14,04461;2599;38;195;233;-1,97879;3;0;
16;Sør-Trøndelag;1630;Åfjord;;;FRP;Fremskrittspartiet;8,43882;2599;31;109;140;0,01777;2;0;
16;Sør-Trøndelag;1632;Roan;;;A;Arbeiderpartiet;22,6378;791;32;83;115;9,1378;4;0;
16;Sør-Trøndelag;1632;Roan;;;SP;Senterpartiet;27,75591;791;31;110;141;-17,91076;5;0;
16;Sør-Trøndelag;1632;Roan;;;KRF;Kristelig Folkeparti;7,48031;791;10;28;38;0,81365;1;0;
16;Sør-Trøndelag;1632;Roan;;;V;Venstre;12,79528;791;20;45;65;3,46194;2;0;
16;Sør-Trøndelag;1632;Roan;;;H;Høyre;29,33071;791;28;121;149;4,49738;5;0;
16;Sør-Trøndelag;1633;Osen;;;A;Arbeiderpartiet;35,19553;793;74;115;189;10,76556;5;0;
16;Sør-Trøndelag;1633;Osen;;;SP;Senterpartiet;18,80819;793;20;81;101;9,36194;3;0;
16;Sør-Trøndelag;1633;Osen;;;H;Høyre;4,65549;793;6;19;25;0,58383;1;0;
16;Sør-Trøndelag;1633;Osen;;;FRP;Fremskrittspartiet;8,00745;793;17;26;43;0,18986;1;0;
16;Sør-Trøndelag;1633;Osen;;;BYS;Seter kretsliste;8,19367;793;16;28;44;-2,55552;1;0;
16;Sør-Trøndelag;1633;Osen;;;KRFVO;KRF Venstre;25,13966;793;37;98;135;-6,78216;4;0;
16;Sør-Trøndelag;1634;Oppdal;;;A;Arbeiderpartiet;34,67971;5344;316;783;1099;-14,11639;9;0;
16;Sør-Trøndelag;1634;Oppdal;;;SP;Senterpartiet;24,55033;5344;129;649;778;6,87279;6;0;
16;Sør-Trøndelag;1634;Oppdal;;;KRF;Kristelig Folkeparti;5,74314;5344;45;137;182;-0,74879;1;0;
16;Sør-Trøndelag;1634;Oppdal;;;V;Venstre;16,40896;5344;128;392;520;9,30747;4;0;
16;Sør-Trøndelag;1634;Oppdal;;;H;Høyre;13,85295;5344;109;330;439;1,41772;4;0;
16;Sør-Trøndelag;1634;Oppdal;;;FRP;Fremskrittspartiet;4,76491;5344;48;103;151;-0,05069;1;0;
16;Sør-Trøndelag;1635;Rennebu;;;A;Arbeiderpartiet;35,76471;2049;101;355;456;6,11532;8;0;
16;Sør-Trøndelag;1635;Rennebu;;;SP;Senterpartiet;30,90196;2049;47;347;394;4,91111;6;0;
16;Sør-Trøndelag;1635;Rennebu;;;KRF;Kristelig Folkeparti;20,70588;2049;42;222;264;-9,09595;4;0;
16;Sør-Trøndelag;1635;Rennebu;;;HV;Fellesliste Høyre og Venstre;12,62745;2049;33;128;161;-1,93048;3;0;
16;Sør-Trøndelag;1636;Meldal;;;A;Arbeiderpartiet;55,35714;3124;356;822;1178;10,5508;10;0;
16;Sør-Trøndelag;1636;Meldal;;;SP;Senterpartiet;27,39662;3124;93;490;583;-9,88331;5;0;
16;Sør-Trøndelag;1636;Meldal;;;H;Høyre;4,18233;3124;18;71;89;0,22106;1;0;
16;Sør-Trøndelag;1636;Meldal;;;FRP;Fremskrittspartiet;4,46429;3124;30;65;95;0,89914;1;0;
16;Sør-Trøndelag;1636;Meldal;;;BERGMANN;Bergmannslista;4,88722;3124;35;69;104;4,88722;1;0;
16;Sør-Trøndelag;1636;Meldal;;;KRFVENS;Kristelig folkeparti og Venstre;3,71241;3124;26;53;79;3,71241;1;0;
16;Sør-Trøndelag;1638;Orkdal;;;A;Arbeiderpartiet;27,87759;9065;321;1091;1412;2,37891;10;0;
16;Sør-Trøndelag;1638;Orkdal;;;SV;Sosialistisk Venstreparti;2,60612;9065;39;93;132;-1,10107;1;0;
16;Sør-Trøndelag;1638;Orkdal;;;SP;Senterpartiet;18,47976;9065;131;805;936;2,86064;7;0;
16;Sør-Trøndelag;1638;Orkdal;;;KRF;Kristelig Folkeparti;3,90918;9065;25;173;198;-0,60719;1;0;
16;Sør-Trøndelag;1638;Orkdal;;;MDG;Miljøpartiet De Grønne;1,95459;9065;31;68;99;1,95459;0;0;
16;Sør-Trøndelag;1638;Orkdal;;;V;Venstre;5,64659;9065;54;232;286;-3,19797;2;0;
16;Sør-Trøndelag;1638;Orkdal;;;H;Høyre;5,86377;9065;74;223;297;0,44412;2;0;
16;Sør-Trøndelag;1638;Orkdal;;;FRP;Fremskrittspartiet;3,21816;9065;39;124;163;-3,01067;1;0;
16;Sør-Trøndelag;1638;Orkdal;;;PP;Pensjonistpartiet;5,13327;9065;88;172;260;5,13327;2;0;
16;Sør-Trøndelag;1638;Orkdal;;;OL;Orkdalslista;14,84699;9065;178;574;752;-9,59787;5;0;
16;Sør-Trøndelag;1638;Orkdal;;;SB;Småbylista Orkdal;10,46397;9065;104;426;530;5,34541;4;0;
16;Sør-Trøndelag;1640;Røros;;;A;Arbeiderpartiet;41,40167;4602;228;1113;1341;-10,49707;11;0;
16;Sør-Trøndelag;1640;Røros;;;SV;Sosialistisk Venstreparti;12,78172;4602;85;329;414;3,49902;4;0;
16;Sør-Trøndelag;1640;Røros;;;SP;Senterpartiet;10,37357;4602;53;283;336;2,03212;3;0;
16;Sør-Trøndelag;1640;Røros;;;MDG;Miljøpartiet De Grønne;2,13029;4602;16;53;69;2,13029;0;0;
16;Sør-Trøndelag;1640;Røros;;;V;Venstre;7,1627;4602;39;193;232;3,65735;2;0;
16;Sør-Trøndelag;1640;Røros;;;H;Høyre;17,56715;4602;72;497;569;0,8518;5;0;
16;Sør-Trøndelag;1640;Røros;;;FRP;Fremskrittspartiet;2,40815;4602;16;62;78;-1,58406;0;0;
16;Sør-Trøndelag;1640;Røros;;;RØL;Røroslista;6,17475;4602;34;166;200;-0,08945;2;0;
16;Sør-Trøndelag;1644;Holtålen;;;A;Arbeiderpartiet;48,99738;1626;140;422;562;11,91873;7;0;
16;Sør-Trøndelag;1644;Holtålen;;;SV;Sosialistisk Venstreparti;6,36443;1626;15;58;73;-0,29689;1;0;
16;Sør-Trøndelag;1644;Holtålen;;;H;Høyre;6,71316;1626;14;63;77;-12,78924;1;0;
16;Sør-Trøndelag;1644;Holtålen;;;FLS;Fellesliste av SP og V;37,92502;1626;80;355;435;37,92502;6;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;A;Arbeiderpartiet;40,34263;4862;338;863;1201;3,2678;13;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;SP;Senterpartiet;25,7306;4862;114;652;766;10,28842;9;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;KRF;Kristelig Folkeparti;6,14713;4862;32;151;183;1,14713;2;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;V;Venstre;3,19113;4862;24;71;95;0,12991;1;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;H;Høyre;7,49076;4862;54;169;223;-2,33917;3;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;FRP;Fremskrittspartiet;5,5089;4862;35;129;164;-2,41627;2;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;BMG;Bygdelista for Midtre Gauldal;10,17803;4862;55;248;303;-8,3934;3;0;
16;Sør-Trøndelag;1648;Midtre Gauldal;;;SVR;Fellesliste for Sosialistisk Venstreparti og Rødt;1,41082;4862;9;33;42;1,41082;0;0;
16;Sør-Trøndelag;1653;Melhus;;;A;Arbeiderpartiet;38,27653;12070;626;2159;2785;1,31913;14;0;
16;Sør-Trøndelag;1653;Melhus;;;SV;Sosialistisk Venstreparti;3,0099;12070;59;160;219;-0,72616;1;0;
16;Sør-Trøndelag;1653;Melhus;;;SP;Senterpartiet;18,82903;12070;177;1193;1370;2,35275;7;0;
16;Sør-Trøndelag;1653;Melhus;;;KRF;Kristelig Folkeparti;5,81363;12070;118;305;423;-0,75806;2;0;
16;Sør-Trøndelag;1653;Melhus;;;MDG;Miljøpartiet De Grønne;3,38098;12070;83;163;246;3,38098;1;0;
16;Sør-Trøndelag;1653;Melhus;;;V;Venstre;1,92413;12070;30;110;140;-0,89807;1;0;
16;Sør-Trøndelag;1653;Melhus;;;H;Høyre;13,00165;12070;208;738;946;-10,77204;5;0;
16;Sør-Trøndelag;1653;Melhus;;;FRP;Fremskrittspartiet;5,12644;12070;75;298;373;-4,53624;2;0;
16;Sør-Trøndelag;1653;Melhus;;;KRISTNE;Partiet De Kristne;0,57724;12070;8;34;42;0,57724;0;0;
16;Sør-Trøndelag;1653;Melhus;;;MELHUS;Melhuslista, Tverrpolitisk liste for hele Melhus kommune;10,06047;12070;134;598;732;10,06047;4;0;
16;Sør-Trøndelag;1657;Skaun;;;A;Arbeiderpartiet;27,4004;5655;163;793;956;2,37053;7;0;
16;Sør-Trøndelag;1657;Skaun;;;SV;Sosialistisk Venstreparti;4,87246;5655;24;146;170;-1,31034;1;0;
16;Sør-Trøndelag;1657;Skaun;;;RØDT;Rødt;1,37575;5655;5;43;48;0,18101;0;0;
16;Sør-Trøndelag;1657;Skaun;;;SP;Senterpartiet;32,67412;5655;139;1001;1140;4,11976;8;0;
16;Sør-Trøndelag;1657;Skaun;;;MDG;Miljøpartiet De Grønne;2,66552;5655;33;60;93;2,66552;0;0;
16;Sør-Trøndelag;1657;Skaun;;;H;Høyre;9,74491;5655;54;286;340;-2,91936;2;0;
16;Sør-Trøndelag;1657;Skaun;;;FRP;Fremskrittspartiet;6,56349;5655;44;185;229;-3,41262;2;0;
16;Sør-Trøndelag;1657;Skaun;;;BLBU;Buviklista;8,45514;5655;21;274;295;-2,05859;2;0;
16;Sør-Trøndelag;1657;Skaun;;;KRF_V;Kristelig folkeparti og Venstre;6,24821;5655;53;165;218;6,24821;1;0;
16;Sør-Trøndelag;1662;Klæbu;;;A;Arbeiderpartiet;37,85311;4592;205;800;1005;4,22815;9;0;
16;Sør-Trøndelag;1662;Klæbu;;;SV;Sosialistisk Venstreparti;6,70433;4592;29;149;178;-2,08228;2;0;
16;Sør-Trøndelag;1662;Klæbu;;;SP;Senterpartiet;14,0113;4592;50;322;372;-0,06249;3;0;
16;Sør-Trøndelag;1662;Klæbu;;;MDG;Miljøpartiet De Grønne;3,69115;4592;18;80;98;3,69115;1;0;
16;Sør-Trøndelag;1662;Klæbu;;;V;Venstre;12,24105;4592;44;281;325;1,55258;3;0;
16;Sør-Trøndelag;1662;Klæbu;;;H;Høyre;15,36723;4592;78;330;408;-4,41215;3;0;
16;Sør-Trøndelag;1662;Klæbu;;;FRP;Fremskrittspartiet;10,13183;4592;51;218;269;-2,91496;2;0;
16;Sør-Trøndelag;1663;Malvik;;;A;Arbeiderpartiet;40,19737;10100;683;1761;2444;-3,97024;12;0;
16;Sør-Trøndelag;1663;Malvik;;;SV;Sosialistisk Venstreparti;4,29276;10100;64;197;261;-0,83586;1;0;
16;Sør-Trøndelag;1663;Malvik;;;SP;Senterpartiet;8,14145;10100;116;379;495;2,81868;3;0;
16;Sør-Trøndelag;1663;Malvik;;;KRF;Kristelig Folkeparti;2,38487;10100;41;104;145;-0,26842;1;0;
16;Sør-Trøndelag;1663;Malvik;;;MDG;Miljøpartiet De Grønne;5,29605;10100;98;224;322;3,11194;2;0;
16;Sør-Trøndelag;1663;Malvik;;;V;Venstre;7,33553;10100;102;344;446;0,89644;2;0;
16;Sør-Trøndelag;1663;Malvik;;;H;Høyre;16,69408;10100;250;765;1015;-7,92977;5;0;
16;Sør-Trøndelag;1663;Malvik;;;FRP;Fremskrittspartiet;8,33882;10100;163;344;507;-1,14185;3;0;
16;Sør-Trøndelag;1663;Malvik;;;PP;Pensjonistpartiet;3,78289;10100;79;151;230;3,78289;1;0;
16;Sør-Trøndelag;1663;Malvik;;;FOMA;Fokus Malvik;3,53618;10100;49;166;215;3,53618;1;0;
16;Sør-Trøndelag;1664;Selbu;;;A;Arbeiderpartiet;40,92457;3222;130;711;841;40,92457;10;0;
16;Sør-Trøndelag;1664;Selbu;;;SV;Sosialistisk Venstreparti;7,05596;3222;32;113;145;7,05596;2;0;
16;Sør-Trøndelag;1664;Selbu;;;MDG;Miljøpartiet De Grønne;2,91971;3222;15;45;60;2,91971;1;0;
16;Sør-Trøndelag;1664;Selbu;;;H;Høyre;18,19951;3222;57;317;374;4,17794;4;0;
16;Sør-Trøndelag;1664;Selbu;;;SP_V_KRF;Fellesliste SP, KrF og Venstre;30,90024;3222;76;559;635;5,06563;8;0;
16;Sør-Trøndelag;1665;Tydal;;;SP;Senterpartiet;68,07339;710;101;270;371;68,07339;12;0;
16;Sør-Trøndelag;1665;Tydal;;;AP_SV_TY;Arbeiderpartiet og Sosialistisk Venstreparti;31,92661;710;72;102;174;-2,50919;5;0;
17;Nord-Trøndelag;1702;Steinkjer;;;A;Arbeiderpartiet;36,60588;17007;1048;2565;3613;-1,66861;17;0;
17;Nord-Trøndelag;1702;Steinkjer;;;SV;Sosialistisk Venstreparti;3,50557;17007;121;225;346;-0,48237;2;0;
17;Nord-Trøndelag;1702;Steinkjer;;;SP;Senterpartiet;39,54407;17007;770;3133;3903;4,13896;19;0;
17;Nord-Trøndelag;1702;Steinkjer;;;KRF;Kristelig Folkeparti;1,8541;17007;68;115;183;0,23947;1;0;
17;Nord-Trøndelag;1702;Steinkjer;;;MDG;Miljøpartiet De Grønne;3,71834;17007;128;239;367;3,71834;2;0;
17;Nord-Trøndelag;1702;Steinkjer;;;V;Venstre;2,94833;17007;89;202;291;-0,76726;1;0;
17;Nord-Trøndelag;1702;Steinkjer;;;H;Høyre;6,70719;17007;195;467;662;-1,94955;3;0;
17;Nord-Trøndelag;1702;Steinkjer;;;FRP;Fremskrittspartiet;4,86322;17007;153;327;480;-3,48227;2;0;
17;Nord-Trøndelag;1702;Steinkjer;;;DEMN;Demokratene i Norge;0,25329;17007;9;16;25;0,25329;0;0;
17;Nord-Trøndelag;1703;Namsos;;;A;Arbeiderpartiet;45,88406;9927;530;1995;2525;6,88063;13;0;
17;Nord-Trøndelag;1703;Namsos;;;SV;Sosialistisk Venstreparti;11,50282;9927;112;521;633;-6,79615;3;0;
17;Nord-Trøndelag;1703;Namsos;;;SP;Senterpartiet;8,39542;9927;85;377;462;2,7425;2;0;
17;Nord-Trøndelag;1703;Namsos;;;KRF;Kristelig Folkeparti;4,68835;9927;67;191;258;0,221;1;0;
17;Nord-Trøndelag;1703;Namsos;;;MDG;Miljøpartiet De Grønne;2,47138;9927;36;100;136;2,47138;0;0;
17;Nord-Trøndelag;1703;Namsos;;;V;Venstre;6,63275;9927;75;290;365;-1,08203;2;0;
17;Nord-Trøndelag;1703;Namsos;;;H;Høyre;13,46538;9927;114;627;741;-1,82671;4;0;
17;Nord-Trøndelag;1703;Namsos;;;FRP;Fremskrittspartiet;6,95984;9927;77;306;383;-2,61061;2;0;
17;Nord-Trøndelag;1711;Meråker;;;A;Arbeiderpartiet;28,02198;2014;109;248;357;-7,67484;6;0;
17;Nord-Trøndelag;1711;Meråker;;;SV;Sosialistisk Venstreparti;5,49451;2014;22;48;70;-0,61796;1;0;
17;Nord-Trøndelag;1711;Meråker;;;SP;Senterpartiet;17,18995;2014;59;160;219;4,31302;4;0;
17;Nord-Trøndelag;1711;Meråker;;;V;Venstre;13,3438;2014;54;116;170;-3,77112;3;0;
17;Nord-Trøndelag;1711;Meråker;;;H;Høyre;3,06122;2014;9;30;39;-6,55573;0;0;
17;Nord-Trøndelag;1711;Meråker;;;FRP;Fremskrittspartiet;4,70958;2014;14;46;60;0,5531;1;0;
17;Nord-Trøndelag;1711;Meråker;;;METPBL;Meråker Tverrpolitiske Bygdeliste;28,17896;2014;89;270;359;13,75354;6;0;
17;Nord-Trøndelag;1714;Stjørdal;;;A;Arbeiderpartiet;37,25347;17592;1023;3057;4080;-6,20943;16;0;
17;Nord-Trøndelag;1714;Stjørdal;;;SV;Sosialistisk Venstreparti;3,1775;17592;80;268;348;-1,01503;1;0;
17;Nord-Trøndelag;1714;Stjørdal;;;RØDT;Rødt;1,8992;17592;35;173;208;1,16383;1;0;
17;Nord-Trøndelag;1714;Stjørdal;;;SP;Senterpartiet;27,29182;17592;495;2494;2989;9,63352;11;0;
17;Nord-Trøndelag;1714;Stjørdal;;;KRF;Kristelig Folkeparti;3,33272;17592;94;271;365;-0,58285;1;0;
17;Nord-Trøndelag;1714;Stjørdal;;;MDG;Miljøpartiet De Grønne;3,07706;17592;116;221;337;1,52993;1;0;
17;Nord-Trøndelag;1714;Stjørdal;;;V;Venstre;3,8897;17592;88;338;426;-0,64664;2;0;
17;Nord-Trøndelag;1714;Stjørdal;;;H;Høyre;14,71877;17592;421;1191;1612;-1,08679;6;0;
17;Nord-Trøndelag;1714;Stjørdal;;;FRP;Fremskrittspartiet;5,35975;17592;164;423;587;-2,78656;2;0;
17;Nord-Trøndelag;1717;Frosta;;;A;Arbeiderpartiet;18,26554;2011;50;188;238;-1,98175;3;0;
17;Nord-Trøndelag;1717;Frosta;;;SV;Sosialistisk Venstreparti;5,37222;2011;15;55;70;-3,05128;1;0;
17;Nord-Trøndelag;1717;Frosta;;;SP;Senterpartiet;33,3845;2011;66;369;435;11,43705;6;0;
17;Nord-Trøndelag;1717;Frosta;;;KRF;Kristelig Folkeparti;4,98849;2011;15;50;65;-1,11661;1;0;
17;Nord-Trøndelag;1717;Frosta;;;V;Venstre;10,97467;2011;29;114;143;0,23279;2;0;
17;Nord-Trøndelag;1717;Frosta;;;H;Høyre;27,01458;2011;69;283;352;-5,52019;4;0;
17;Nord-Trøndelag;1718;Leksvik;;;A;Arbeiderpartiet;36,92387;2726;221;492;713;6,72757;10;0;
17;Nord-Trøndelag;1718;Leksvik;;;SV;Sosialistisk Venstreparti;4,19472;2726;17;64;81;0,84599;1;0;
17;Nord-Trøndelag;1718;Leksvik;;;SP;Senterpartiet;20,66287;2726;76;323;399;-2,14314;5;0;
17;Nord-Trøndelag;1718;Leksvik;;;KRF;Kristelig Folkeparti;4,40186;2726;33;52;85;-1,94917;1;0;
17;Nord-Trøndelag;1718;Leksvik;;;V;Venstre;5,74832;2726;46;65;111;0,89843;1;0;
17;Nord-Trøndelag;1718;Leksvik;;;H;Høyre;20,145;2726;76;313;389;0,45678;5;0;
17;Nord-Trøndelag;1718;Leksvik;;;FRP;Fremskrittspartiet;5,95546;2726;17;98;115;-6,80435;2;0;
17;Nord-Trøndelag;1718;Leksvik;;;PP;Pensjonistpartiet;1,96789;2726;9;29;38;1,96789;0;0;
17;Nord-Trøndelag;1719;Levanger;;;A;Arbeiderpartiet;48,96482;14970;1186;3142;4328;4,14733;17;0;
17;Nord-Trøndelag;1719;Levanger;;;SV;Sosialistisk Venstreparti;5,63412;14970;152;346;498;-0,70883;2;0;
17;Nord-Trøndelag;1719;Levanger;;;SP;Senterpartiet;16,40457;14970;255;1195;1450;3,32435;6;0;
17;Nord-Trøndelag;1719;Levanger;;;KRF;Kristelig Folkeparti;6,72022;14970;171;423;594;-0,12972;2;0;
17;Nord-Trøndelag;1719;Levanger;;;MDG;Miljøpartiet De Grønne;2,86231;14970;90;163;253;2,1638;1;0;
17;Nord-Trøndelag;1719;Levanger;;;V;Venstre;6,04141;14970;133;401;534;-0,42547;2;0;
17;Nord-Trøndelag;1719;Levanger;;;H;Høyre;7,7158;14970;195;487;682;-6,58118;3;0;
17;Nord-Trøndelag;1719;Levanger;;;FRP;Fremskrittspartiet;5,13633;14970;129;325;454;-2,14173;2;0;
17;Nord-Trøndelag;1719;Levanger;;;KRISTNE;Partiet De Kristne;0,52042;14970;16;30;46;0,52042;0;0;
17;Nord-Trøndelag;1721;Verdal;;;A;Arbeiderpartiet;43,67028;11489;952;1787;2739;-3,48244;15;0;
17;Nord-Trøndelag;1721;Verdal;;;SV;Sosialistisk Venstreparti;3,50765;11489;57;163;220;-0,68268;1;0;
17;Nord-Trøndelag;1721;Verdal;;;RØDT;Rødt;1,03635;11489;15;50;65;-0,22228;0;0;
17;Nord-Trøndelag;1721;Verdal;;;SP;Senterpartiet;29,91071;11489;417;1459;1876;11,43028;11;0;
17;Nord-Trøndelag;1721;Verdal;;;KRF;Kristelig Folkeparti;1,97704;11489;44;80;124;-0,54023;1;0;
17;Nord-Trøndelag;1721;Verdal;;;MDG;Miljøpartiet De Grønne;2,66263;11489;50;117;167;2,66263;1;0;
17;Nord-Trøndelag;1721;Verdal;;;V;Venstre;3,68304;11489;80;151;231;-1,67383;1;0;
17;Nord-Trøndelag;1721;Verdal;;;H;Høyre;8,19515;11489;143;371;514;-3,36279;3;0;
17;Nord-Trøndelag;1721;Verdal;;;FRP;Fremskrittspartiet;5,35714;11489;119;217;336;-4,12866;2;0;
17;Nord-Trøndelag;1724;Verran;;;A;Arbeiderpartiet;38,53367;2036;91;361;452;2,78449;7;0;
17;Nord-Trøndelag;1724;Verran;;;SP;Senterpartiet;36,14663;2036;54;370;424;6,9121;7;0;
17;Nord-Trøndelag;1724;Verran;;;V;Venstre;14,237;2036;31;136;167;-8,0757;3;0;
17;Nord-Trøndelag;1724;Verran;;;H;Høyre;4,85934;2036;8;49;57;4,85934;1;0;
17;Nord-Trøndelag;1724;Verran;;;FRP;Fremskrittspartiet;6,22336;2036;16;57;73;-0,86133;1;0;
17;Nord-Trøndelag;1725;Namdalseid;;;A;Arbeiderpartiet;22,80285;1348;21;171;192;-6,18266;4;0;
17;Nord-Trøndelag;1725;Namdalseid;;;SP;Senterpartiet;59,97625;1348;81;424;505;6,24158;12;0;
17;Nord-Trøndelag;1725;Namdalseid;;;KRF;Kristelig Folkeparti;5,70071;1348;6;42;48;1,01844;1;0;
17;Nord-Trøndelag;1725;Namdalseid;;;V;Venstre;7,24466;1348;6;55;61;0,22124;1;0;
17;Nord-Trøndelag;1725;Namdalseid;;;H;Høyre;4,27553;1348;8;28;36;-1,2986;1;0;
17;Nord-Trøndelag;1736;Snåsa;;;A;Arbeiderpartiet;45,99018;1701;127;435;562;6,45337;10;0;
17;Nord-Trøndelag;1736;Snåsa;;;SV;Sosialistisk Venstreparti;8,6743;1701;33;73;106;3,95966;2;0;
17;Nord-Trøndelag;1736;Snåsa;;;SP;Senterpartiet;32,48773;1701;74;323;397;-2,41716;7;0;
17;Nord-Trøndelag;1736;Snåsa;;;V;Venstre;5,89198;1701;12;60;72;-6,92853;1;0;
17;Nord-Trøndelag;1736;Snåsa;;;H;Høyre;6,95581;1701;15;70;85;1,74489;1;0;
17;Nord-Trøndelag;1738;Lierne;;;A;Arbeiderpartiet;46,24113;1099;77;249;326;-10,00887;7;0;
17;Nord-Trøndelag;1738;Lierne;;;SP;Senterpartiet;39,71631;1099;55;225;280;16,50203;6;0;
17;Nord-Trøndelag;1738;Lierne;;;KRF;Kristelig Folkeparti;3,5461;1099;6;19;25;-0,91819;0;0;
17;Nord-Trøndelag;1738;Lierne;;;V;Venstre;10,49645;1099;13;61;74;6,18098;2;0;
17;Nord-Trøndelag;1739;Røyrvik;;;A;Arbeiderpartiet;37,41259;383;38;69;107;-16,62468;5;0;
17;Nord-Trøndelag;1739;Røyrvik;;;SBLRØ;Samarbeidslista i Røyrvik;62,58741;383;56;123;179;16,62468;8;0;
17;Nord-Trøndelag;1740;Namsskogan;;;A;Arbeiderpartiet;49,37759;713;78;160;238;11,59133;6;0;
17;Nord-Trøndelag;1740;Namsskogan;;;SV;Sosialistisk Venstreparti;13,90041;713;13;54;67;-6,13775;2;0;
17;Nord-Trøndelag;1740;Namsskogan;;;SP;Senterpartiet;23,65145;713;23;91;114;14,49115;3;0;
17;Nord-Trøndelag;1740;Namsskogan;;;OPTI;Optimum;13,07054;713;14;49;63;-14,21954;2;0;
17;Nord-Trøndelag;1742;Grong;;;A;Arbeiderpartiet;50,98187;1919;148;527;675;12,37865;9;0;
17;Nord-Trøndelag;1742;Grong;;;SV;Sosialistisk Venstreparti;11,55589;1919;49;104;153;3,49756;2;0;
17;Nord-Trøndelag;1742;Grong;;;SP;Senterpartiet;25,15106;1919;78;255;333;-15,60105;5;0;
17;Nord-Trøndelag;1742;Grong;;;MDG;Miljøpartiet De Grønne;2,71903;1919;12;24;36;2,71903;0;0;
17;Nord-Trøndelag;1742;Grong;;;V;Venstre;2,34139;1919;7;24;31;-1,6494;0;0;
17;Nord-Trøndelag;1742;Grong;;;H;Høyre;7,25076;1919;15;81;96;-1,34479;1;0;
17;Nord-Trøndelag;1743;Høylandet;;;A;Arbeiderpartiet;28,19074;939;41;160;201;-5,3265;5;0;
17;Nord-Trøndelag;1743;Høylandet;;;SP;Senterpartiet;62,97335;939;88;361;449;12,21473;12;0;
17;Nord-Trøndelag;1743;Høylandet;;;V;Venstre;5,32959;939;8;30;38;0,77787;1;0;
17;Nord-Trøndelag;1743;Høylandet;;;BYGH;Bygdalista for Høylandet;3,50631;939;4;21;25;-1,59714;1;0;
17;Nord-Trøndelag;1744;Overhalla;;;A;Arbeiderpartiet;24,49089;2835;102;355;457;-12,89906;5;0;
17;Nord-Trøndelag;1744;Overhalla;;;SV;Sosialistisk Venstreparti;2,46517;2835;11;35;46;-1,05633;0;0;
17;Nord-Trøndelag;1744;Overhalla;;;SP;Senterpartiet;56,69882;2835;171;887;1058;17,96242;13;0;
17;Nord-Trøndelag;1744;Overhalla;;;V;Venstre;2,67953;2835;14;36;50;-0,58303;0;0;
17;Nord-Trøndelag;1744;Overhalla;;;H;Høyre;4,76956;2835;18;71;89;-0,20196;1;0;
17;Nord-Trøndelag;1744;Overhalla;;;FRP;Fremskrittspartiet;8,89603;2835;26;140;166;-3,22204;2;0;
17;Nord-Trøndelag;1748;Fosnes;;;A;Arbeiderpartiet;30,29412;522;25;78;103;-6,5157;4;0;
17;Nord-Trøndelag;1748;Fosnes;;;FLSPKRF;Fellesliste for Senterpartiet og Kristelig Folkeparti;58,23529;522;38;160;198;-4,95489;7;0;
